index,pc1,pc2,T
index1923,1.1018861357663727,-0.7671481244857566,1
index1924,-0.9891471429935543,-0.7604256386215443,1
index1925,-1.2444694854307679,-1.3669975662709497,1
index1926,-0.22189656113132641,0.5702462119975172,1
index1927,1.195164313859358,-0.5686929434499074,1
index1928,1.2433787173792847,0.9782197954101189,1
index1929,1.0445230646014518,-1.4517888810371469,1
index1930,-1.2017533911275942,-1.0535290636098649,1
index1931,-1.0319980109093352,-0.9277984675581572,1
index1932,1.0011943928084754,0.49686853405736375,1
index1933,-0.8102141091546604,1.696847628562262,1
index1934,1.2653863326912205,0.5581808315766039,1
index1935,-1.180908001288446,0.56787266498233,1
index1936,-1.2080310577587294,-1.212474925090685,1
index1937,1.2140955556576538,0.24690914561521893,1
index1938,0.16214749534466352,0.7421301185966811,1
index1939,1.2855209482943937,0.10285818378637518,1
index1940,0.2614883410423786,-0.4750936423712775,1
index1941,1.225986019133521,0.08172724450895588,1
index1942,0.9591489276219629,-1.1161050191335808,1
index1943,1.09371833889443,0.2225484201536591,1
index1944,-1.0414696407106816,1.7778831420416337,1
index1945,-1.1137621965414308,-0.7705400840074387,1
index1946,-1.234255964871478,-0.6060321530684606,1
index1947,-1.050501935869194,0.7934970385462181,1
index1948,-1.2168779577262985,-0.5829203041589477,1
index1949,0.44354912494644455,0.00788833383758728,1
index1950,1.2620673248930716,-0.9639742382594795,1
index1951,0.025738158903319982,-0.5909004127077707,1
index1952,-1.2123237053537868,-0.05206820103344229,1
index1953,0.2571812542815799,0.9644622073110699,1
index1954,0.5750266878701012,1.1816709049428817,1
index1955,-0.23296833475506884,1.4451882709936015,1
index1956,0.7686376808375237,-0.6770309521733551,1
index1957,-1.1766499606833565,0.03675758012495325,1
index1958,-1.1969402835384069,-0.4733428986466211,1
index1959,1.1946927661318347,-1.6736418743078265,1
index1960,-1.197653064539719,0.18174494480225975,1
index1961,0.030007640908641442,0.19017393699555324,1
index1962,1.1742162528592532,1.369582657759028,1
index1963,0.7663122365601347,0.2918529425392503,1
index1964,-0.25660377124350614,-0.49431975821567764,1
index1965,-0.6956914273128177,2.0024913225594774,1
index1966,-0.9935007258413798,0.258824118866555,1
index1967,0.7328001166790187,-0.29801811141230716,1
index1968,0.949086942976203,-1.7122117316531928,1
index1969,-1.1935729821144225,-0.4870917873809927,1
index1970,0.3751398333590649,0.2062992484601634,1
index1971,-1.2297498364514567,-0.6313604530076795,1
index1972,1.1148190462530794,-0.24852755347672403,1
index1973,-1.1458485161825709,0.030495008978156532,1
index1974,1.2281732455752818,-0.9583130006893118,1
index1975,0.7066043063199593,1.8189926092599105,1
index1976,1.2203931800712609,-1.609238668055079,1
index1977,0.6314622684892536,0.938259506900652,1
index1978,0.9412045593510626,0.8484522926989082,1
index1979,0.3862726185092623,1.1890084072680382,1
index1980,-1.2178535177685446,-0.11697217161054925,1
index1981,-1.0732427843631334,0.7869826100935904,1
index1982,1.303975416088065,0.7642551528859066,1
index1983,0.31845397944986226,-1.2257126314863116,1
index1984,-1.1513342429727234,0.35371693789619624,1
index1985,1.2242692288011683,0.8191200546425903,1
index1986,-0.923717845412329,1.4821487012970864,1
index1987,-0.5456832318666962,-1.1985252361271823,1
index1988,-1.026554027297864,-0.25202551499962794,1
index1989,-1.2547719361219851,0.03359535266576075,1
index1990,0.3083491650153215,0.18962497720148727,1
index1991,0.5728066489764684,1.3499917195210684,1
index1992,-1.0070509452542646,-0.12919460522492654,1
index1993,1.1349419869338337,-1.257630737403291,1
index1994,-1.142055107061329,-0.01754060586052303,1
index1995,1.2142111006474567,1.1481409202598587,1
index1996,0.8524793493749665,0.7487715321658134,1
index1997,0.06973775760107459,-0.0264254106068733,1
index1998,-1.2307198164681805,-0.6050415064373789,1
index1999,1.1138974062797742,-0.43813006300581125,1
index2,-0.9469902954538039,0.25587189089115175,1
index20,-1.0820738085474744,0.24143972116406703,1
index200,-0.922769341184064,0.22857497900341073,1
index2000,-1.3233222511976763,-1.4322084049628532,1
index2001,0.7150796766531853,0.22127537230066702,1
index2002,1.0169835496106692,-1.4908157707223104,1
index2003,-1.3054787487191213,-0.3074303274075275,1
index2004,0.7295950516424753,-0.27185458292673637,1
index2005,1.215700591954703,-0.1800668654111349,1
index2006,1.144512363919972,-1.3304974696229261,1
index2007,-1.2940289154005489,-1.1632635411883991,1
index2008,1.0818892415698413,-1.4087637385478236,1
index2009,0.05808697433007762,2.527855931907169,1
index201,0.44465096796467,-0.23162269089882248,1
index2010,-1.316044892974812,-0.47905329409859343,1
index2011,1.4136153577413462,1.6170575942168104,1
index2012,-0.9733316506860846,0.2697672958022548,1
index2013,1.0981884992805147,-0.08395848108185831,1
index2014,-1.206284640546909,0.1196845257755438,1
index2015,-0.12175510288461222,1.7938898718939333,1
index2016,0.3680087389287649,-0.3786560648968083,1
index2017,1.1395136079864348,-1.607346166740387,1
index2018,-1.204682433481548,-0.611267222983797,1
index2019,0.3640171945723826,-1.4240483481149386,1
index202,1.2210612297578598,-0.026687600147680655,1
index2020,-1.2137565569040094,-0.6462068438482416,1
index2021,-1.2227579393912502,-0.90391933667584,1
index2022,0.7094943837354515,1.9024749641688707,1
index2023,-0.3340668395298796,0.029351396910321563,1
index2024,-1.2141530339221076,0.7550476212679614,1
index2025,1.2241259151277513,-1.7209279007460618,1
index2026,-1.2832010243805716,-1.1021362596870155,1
index2027,0.35323141164878463,-0.9079318539510478,1
index2028,-1.1971775801287508,-0.8774362982026213,1
index2029,0.5295611182944376,-0.12107473547565373,1
index203,0.8915868552746629,-0.2438014133646379,1
index2030,-1.1656440310046357,-0.8541846005737684,1
index2031,1.1968290211915258,1.0974612082539754,1
index2032,1.2176736855253012,0.45272356753912446,1
index2033,-0.9928827271198455,0.4147507694901044,1
index2034,1.0353839694661695,-1.4788971454287874,1
index2035,1.2498379563757305,-0.019718980176405877,1
index2036,1.244587325520281,-0.338690357938863,1
index2037,0.05000611396055249,1.7682457562493843,1
index2038,1.0272687283528306,-0.3357901122155787,1
index2039,0.9237181806347052,0.6100020141582175,1
index204,-0.5267262189837341,1.6873263026100744,1
index2040,-1.1193000568980356,0.5366904013877549,1
index2041,0.4681635473472497,1.350622777686733,1
index2042,0.17398082725212216,1.9774668061999117,1
index2043,1.1948852207429292,-0.6456330265134901,1
index2044,-1.0357916607459714,-0.7237521544265161,1
index2045,0.9460393348212216,0.5891322271238414,1
index2046,0.5276109295897304,-0.9586689792722956,1
index2047,-1.2051590523453386,0.25204387509031817,1
index2048,-0.5486400682380985,2.0261564935416936,1
index2049,-0.8912590789783192,0.07760330458726566,1
index205,0.507021992514829,-0.28031335154047443,1
index2050,0.6118060013846426,-0.35250246772090515,1
index2051,-0.841690982718579,1.2321032436418933,1
index2052,0.026111630362149855,2.2015560647578933,1
index2053,1.1426596793813835,1.1701943025832586,1
index2054,1.1461233379338212,0.9628890995737958,1
index2055,-1.2366003104343375,-1.5718695185135236,1
index2056,0.9437166552918215,-0.3109468595730189,1
index2057,-0.9483859202894227,-0.46341212409762794,1
index2058,-0.03297139001085454,1.4805640492622683,1
index2059,-1.0298607464525116,0.09092489306821432,1
index206,-0.7990726504676618,2.2815837744934298,1
index2060,-1.1937323148078935,-0.6064310228628014,1
index2061,-1.2345918953292403,-0.5642812330683338,1
index2062,-1.0524841601533554,-0.8315539084977899,1
index2063,-0.877961693221752,0.8553330575700091,1
index2064,-0.543715818916137,1.5668921076326479,1
index2065,1.1196235516611632,-0.9149042003897409,1
index2066,0.44874370453994167,1.0855590902773302,1
index2067,0.6078979229126682,-0.08719923334057951,1
index2068,1.2738804475739132,-1.4015608396873342,1
index2069,-0.9764407935179203,-0.6680823873316355,1
index207,-1.0527350149298909,-0.9887929192896044,1
index2070,0.9480790776162716,0.812487428785492,1
index2071,-1.3008071451378165,-0.9788573298633173,1
index2072,1.0766489433236675,0.0287895170635705,1
index2073,0.13163574464791644,1.8705236863580932,1
index2074,-0.8415681886474377,-0.4341879534812611,1
index2075,-1.0454302455560391,-0.28116155677853905,1
index2076,0.3806971679051837,0.019485024093523998,1
index2077,0.8597585202024205,-1.1071825904275925,1
index2078,1.2824367767990374,1.4059413165923582,1
index2079,-1.0044880561666258,-0.36016955158880815,1
index208,-0.46344429170539814,-0.3578692566540598,1
index2080,-1.0432246370395355,0.17214977104596924,1
index2081,1.1545499399259047,-0.45655982183561766,1
index2082,0.9616095458882624,1.7430876030681928,1
index2083,-0.3558469087997644,1.8256197580875135,1
index2084,1.2591647246599922,1.001253029583466,1
index2085,1.1946423946364002,0.2239131474401844,1
index2086,1.27170267018929,1.0884521867943966,1
index2087,0.995910556454096,-1.1262388577778044,1
index2088,1.1357338648545128,1.0762691143259935,1
index2089,1.2146353983035643,1.2782698850537753,1
index209,0.04864539943589827,0.3824578883083737,1
index2090,0.5477205010810404,-0.16368903726387612,1
index2091,1.0752417256324984,0.20850665952334296,1
index2092,-0.8172958377995357,1.8767286177641471,1
index2093,-1.1095246302147332,-0.3731874519046563,1
index2094,1.2484262354712405,1.0769779166992062,1
index2095,-1.1648533385806499,-0.25904654265570853,1
index2096,-1.0202535027993427,-0.963825613617154,1
index2097,-1.2724458557065084,-0.7695778668662473,1
index2098,-1.192677214157949,-0.27077262676617836,1
index2099,-1.244362091065945,-0.4277033548735473,1
index21,0.8449263277420802,-1.0731901613775074,1
index210,0.7155915733188776,1.0311433109822887,1
index2100,-1.2851890179830197,-0.04216695235928532,1
index2101,1.1195997250104168,-0.5929376672479479,1
index2102,-0.005991168313225225,1.1669215787256806,1
index2103,-1.2044251106287787,-1.6160238874562718,1
index2104,1.1388363765325276,-1.9373055607427871,1
index2105,-1.244272935035813,-0.8608967120986105,1
index2106,-0.8962141530295533,1.9551012392992935,1
index2107,0.33242619062644807,-0.007989873618340429,1
index2108,-0.8723600914792712,1.5357155818184518,1
index2109,-1.0384589701133835,-0.9010081327879016,1
index211,1.215088070061289,-1.0609563136017734,1
index2110,-0.2933900400782723,2.231853983307354,1
index2111,-1.1908196983769566,-1.0432209517331497,1
index2112,-0.827656265754224,1.1231089103174487,1
index2113,-1.220222112480779,-1.1083840043344744,1
index2114,0.3754784728508716,0.9685808919754451,1
index2115,-1.1766303169230548,-0.7286021705308612,1
index2116,0.5955375734739947,1.4805403482147081,1
index2117,0.8210492003133385,-1.199477024615126,1
index2118,-0.8554409042240452,-0.036336198449677296,1
index2119,0.9369482185755166,-1.2584964683483144,1
index212,0.7044619075084082,-0.8470138950232063,1
index2120,-0.285583271694631,-0.3920666746024745,1
index2121,1.051239296925206,-1.5804021687034635,1
index2122,1.267423455728412,-1.351702049790906,1
index2123,-1.293448711891253,-0.6716112085933414,1
index2124,-1.235809012352266,-1.1096686976515542,1
index2125,-1.1981934375003076,-0.9760151677297902,1
index2126,1.1447990747780028,-0.9538098875848707,1
index2127,1.2888493830609613,-1.2960778962440727,1
index2128,0.5155329810377115,0.05153063213915388,1
index2129,-1.117660006336555,0.9769469998132205,1
index213,1.030364485164757,-0.3555454418772652,1
index2130,-1.0536564126177068,-0.35995492632340154,1
index2131,-1.2454737346947855,-0.5668215988059117,1
index2132,1.2457043024157188,0.09276177639851779,1
index2133,1.1432858503783685,-1.6859596766005687,1
index2134,-1.206352397413006,-0.5382685314262933,1
index2135,-1.2842043501257545,-0.3760337566131768,1
index2136,1.0982169033412577,-1.0345879624833632,1
index2137,1.3488434793834252,-1.6674829166014413,1
index2138,-0.04405547742810421,0.32932364184722385,1
index2139,1.2417028483905819,0.729643478018586,1
index214,-1.3496752920111268,-1.314789311316033,1
index2140,1.2270533603262754,1.0672371971540653,1
index2141,0.27282004771233304,-0.7729144151738938,1
index2142,0.696859264087563,-1.1659090642284073,1
index2143,1.0226890038203575,-1.5776230706765855,1
index2144,0.5352769590976796,1.0666861551255942,1
index2145,-1.2986771088995062,-0.3190041565846084,1
index2146,0.022484904800472622,1.4786523234739926,1
index2147,0.9043022610957998,0.9967407010242574,1
index2148,0.3682972618770957,-0.02453705960091563,1
index2149,-1.2325980253256774,-0.25497537653166746,1
index215,-1.2137350714655777,0.43541876620247916,1
index2150,0.36952218592573677,1.565644050611905,1
index2151,0.8314524821027998,2.1596738589098403,1
index2152,-1.2164013846266486,-0.8965722105348559,1
index2153,-0.4419068559951452,-0.6912237568111019,1
index2154,0.20743949959676788,0.979056397495289,1
index2155,-1.2329529142845501,-1.509345146109747,1
index2156,-0.9405445887132371,-0.3083386532633351,1
index2157,0.3614525080183176,1.931536492466788,1
index2158,1.442236325887138,0.8035294744081601,1
index2159,1.1352531023149577,1.01348816493689,1
index216,-1.2713088688310958,0.8754695698682665,1
index2160,0.2572702408454118,2.7290747686688306,1
index2161,-1.1421676481394207,-0.9687746636434285,1
index2162,-0.447306518860679,0.9361990293747944,1
index2163,-1.26549321068697,-0.7886988878280585,1
index2164,1.3207118340399788,0.5137451068231109,1
index2165,-0.8090060125478249,1.5461924291935276,1
index2166,1.0050334016292974,-0.4504966641980871,1
index2167,-1.1500708511120319,-0.6432285785071171,1
index2168,1.1591569638914774,-1.3217249850462223,1
index2169,0.2892536626877928,-0.7218461348992348,1
index217,-1.2240869766502083,0.8770766120830201,1
index2170,-0.11277449497684947,0.509836947369419,1
index2171,0.4168734981063376,1.1921038506043264,1
index2172,-0.8512687503495527,1.3412617671067035,1
index2173,0.8027593691629944,0.44418731491417895,1
index2174,-1.022345997263637,-0.9078924014986388,1
index2175,0.9320148720125809,0.5373427180674125,1
index2176,1.244238275391485,-1.525875043518079,1
index2177,0.4115018916451998,0.9007215964964312,1
index2178,0.3976226139053347,1.359701134699637,1
index2179,-1.2742196719016239,0.2746159534967968,1
index218,0.5325637177069319,1.0309762136390817,1
index2180,1.043732005425826,-0.9206284545300172,1
index2181,0.38352651251669734,1.866594144036687,1
index2182,0.5451135793204779,-0.3458555119569332,1
index2183,0.9688386549630245,-0.5353500518695435,1
index2184,1.2123880334102364,-0.6165035114847207,1
index2185,1.2292694766556136,0.058282350500675,1
index2186,-1.1583640718574526,-1.2152780299503925,1
index2187,0.9923369205683531,1.2661123141044153,1
index2188,1.0665200024769923,0.7018611075367436,1
index2189,-1.199110491051229,-0.8246629417767537,1
index219,-1.1809891909152848,0.2991774090037486,1
index2190,-0.11030463064516241,0.10454563943291417,1
index2191,-1.2694123376373292,-1.462196996681969,1
index2192,0.910802438897503,-1.32035393351271,1
index2193,-1.041705150679872,1.2093289508809377,1
index2194,-1.0911728233574023,1.6589541911954282,1
index2195,-0.9711698098220136,-0.5855691773100844,1
index2196,0.9615491160026782,1.970853537830907,1
index2197,1.0537378648952611,1.0851893351487636,1
index2198,1.274196777140652,0.18098038524560114,1
index2199,-0.48684253734140565,1.1621691202601965,1
index22,1.2385688173841913,0.20538162026343823,1
index220,-1.2322228805733542,-1.1640099707729918,1
index2200,-1.2675759123233175,0.31191374321354715,1
index2201,-1.162938770991012,-0.5775547846388531,1
index2202,-1.2299939654413405,-0.6466918499350133,1
index2203,0.3460900207857572,2.2471910537948396,1
index2204,-1.2903387269548776,0.38879942616509927,1
index2205,-0.7975477677701509,0.8419247878672798,1
index2206,1.190016699465337,0.45402950908531686,1
index2207,1.25556162762785,0.9653839026383887,1
index2208,-0.6293786283304584,0.9195963218200685,1
index2209,-1.183506781014104,-0.3011543198029397,1
index221,1.3116463739973108,1.107290765853677,1
index2210,-1.30970302201591,-1.1977587283323339,1
index2211,1.1809413134876352,0.032754797027464415,1
index2212,0.31786426576120835,-0.4996706097176673,1
index2213,-0.9500573211553743,-0.5923017489526459,1
index2214,1.0197579680081208,2.0265289664671076,1
index2215,-0.02794057009158591,1.3095634024797747,1
index2216,-1.2241231163981916,-0.49636611859334107,1
index2217,1.266220450296619,-0.9548857361954965,1
index2218,-1.1531311852259325,0.5662610901376309,1
index2219,0.41961979974264735,1.7180801081823731,1
index222,-1.217280418548748,-0.8829842609524926,1
index2220,-1.2122843368340752,-0.9586216486738858,1
index2221,1.2134681465553376,0.3233965832385926,1
index2222,1.4013886722823319,0.5131261657986473,1
index2223,0.9488143464271139,-1.2450012609673344,1
index2224,-1.3020974292330272,-0.9823513313405248,1
index2225,-1.2342132856562247,-1.5620215918371387,1
index2226,1.130826847432243,-0.9071618264437834,1
index2227,-0.9723136397996606,-0.5450899543840408,1
index2228,1.1209537953515025,-1.6619261724592773,1
index2229,1.1817778264762846,0.4561146491741634,1
index223,-1.3119395629096353,-0.7153874421016194,1
index2230,-1.0958560153059207,-0.5673667688097934,1
index2231,-1.2574023059283206,-1.4985833749717472,1
index2232,0.9032619262338111,1.494703018614015,1
index2233,1.1666066760857823,-2.0297212394654105,1
index2234,0.8750435951686267,-0.5612687411710403,1
index2235,-1.1658357756945061,0.24091061036521477,1
index2236,0.20034000765829998,1.3548127749830272,1
index2237,-0.8852324883204463,-0.16020306119053496,1
index2238,0.3073220564728868,-0.3844199444240566,1
index2239,-0.741932100952235,0.961791944027429,1
index224,1.1353347666623115,-0.8763279478254002,1
index2240,1.3118835869159549,-0.7621306188326235,1
index2241,-0.6379009696102145,-0.8681980653710566,1
index2242,1.1251434510927527,-0.901830426362891,1
index2243,-1.322605371040248,-0.1452171548327024,1
index2244,1.2041204654147315,1.2238262211223108,1
index2245,-1.0423733858721387,0.6763885748007373,1
index2246,0.8103723151249352,1.1175616204772842,1
index2247,1.344409503313995,-0.10418521427958286,1
index2248,-1.2272171260717415,-0.34806425052733836,1
index2249,-0.9745738410120282,0.2273761545069916,1
index225,1.3285938748051702,-1.2813357127113068,1
index2250,1.2604378204954714,0.9191940762790545,1
index2251,-1.3380629719587043,-0.3643516583160645,1
index2252,-1.1129599722313068,-0.19168669642656835,1
index2253,1.2673368080505165,-0.11385552125107828,1
index2254,-0.5914152612016617,-0.08388650663929825,1
index2255,1.096230307373619,-1.8339739401198254,1
index2256,1.002081881701517,-1.6164892173593883,1
index2257,-1.2283610804920995,0.38917309306110437,1
index2258,1.1093727371790978,-1.5918763554165003,1
index2259,-1.326108637173295,-0.4171204402910147,1
index226,-1.2336272255112717,0.09830842926979534,1
index2260,0.33978390683369347,0.3788000225405994,1
index2261,-1.2381893441067642,-1.1385101797190422,1
index2262,-1.1524188496928838,-1.0077707162690328,1
index2263,0.19393368874403616,1.2482151387514309,1
index2264,-1.2091246858664784,-1.7105562438362751,1
index2265,0.25915514893600844,1.5925954356668741,1
index2266,1.1745812797181987,-0.4748806328987414,1
index2267,0.6759743630265194,-1.1269942731145324,1
index2268,-1.2201775338706513,-1.5112970981640708,1
index2269,1.2474938590913316,0.3100475232119566,1
index227,-0.15560018574654344,0.9220713633871266,1
index2270,1.1621451194715213,0.7948641442593432,1
index2271,0.7542289841143566,0.18813270060063159,1
index2272,1.0868416321585894,-1.6437723632048513,1
index2273,-1.2683206242811587,0.3879238437554839,1
index2274,-1.23671499029523,-0.2348397678582694,1
index2275,-1.2692391715524374,0.22080135551149216,1
index2276,-1.0917046339809295,0.7602276504054698,1
index2277,1.2582969163007836,-0.2436671148915855,1
index2278,0.4428967270941946,2.3017998841744483,1
index2279,-0.8185524950196447,0.9419259599011364,1
index228,-0.7829918493720235,1.8133361858441523,1
index2280,1.2363651950965555,0.9228694053469052,1
index2281,0.3032473290618786,-0.6324066062265679,1
index2282,-1.2865872428814369,-0.5364294328329994,1
index2283,-1.1223307670345026,-0.657212496671234,1
index2284,0.8107016085390094,0.7903160342633189,1
index2285,1.152786045637734,-0.24737338295786537,1
index2286,0.28630630220928593,1.1926486124589881,1
index2287,-1.1561370722700046,0.5001301285689381,1
index2288,-1.1559526131459061,-0.5345580570139188,1
index2289,-1.2296710882838544,-0.3052821552968715,1
index229,-0.9340588447143328,0.6047792770132987,1
index2290,1.2127457088630635,-1.04081016370276,1
index2291,1.3101794292952138,-0.6477175549465345,1
index2292,1.0422079325496656,-0.5856993344552519,1
index2293,-1.2014161994867265,-0.910486929570092,1
index2294,1.0576985349519437,-0.7163943155743531,1
index2295,-1.2950897855626196,0.0467145919936612,1
index2296,1.0759678430900983,-1.0624250197233458,1
index2297,-0.7141590671939019,0.22908401406491888,1
index2298,-0.3193699598165832,2.1300320689575285,1
index2299,-1.1763634132241996,-0.8616140358102159,1
index23,-1.1800702336045839,-0.7185965296041458,1
index230,-1.2662227895211764,-1.3258248939944248,1
index2300,-0.8084534325914277,1.7901979731912394,1
index2301,1.160154211571263,-1.0323724273595651,1
index2302,1.1656064489161542,-0.922076594228289,1
index2303,1.1860739920396277,0.1886395639411866,1
index2304,0.37675181796624957,-0.837012250793574,1
index2305,1.0111471298641965,-1.4647497830393403,1
index2306,-0.6328220029690231,1.1736621902834825,1
index2307,1.177977590600127,-1.9214017782601276,1
index2308,-1.2257833125406405,-1.6032218783751455,1
index2309,-0.8894872344361344,-0.100616787715307,1
index231,1.2906516873537643,-0.10142301418765198,1
index2310,0.03060386534404964,2.326820673589749,1
index2311,0.8747441591385777,-0.5969947088537144,1
index2312,-1.0749142085821248,-0.8832116489703417,1
index2313,-1.2739801986624237,-1.472888074791742,1
index2314,-1.2723987624325541,0.6207083743315825,1
index2315,1.0069625741131887,-1.0377571187931591,1
index2316,0.5414695288593451,1.6090186969421567,1
index2317,-1.2168407785618254,0.32297203590649465,1
index2318,-1.0529660159154952,0.6305593748067234,1
index2319,-0.9428489548042038,0.4453789160255488,1
index232,0.30533080388931827,0.7940955796369498,1
index2320,-0.07722374994947506,-0.23806253246551629,1
index2321,1.3575459089775204,-0.7143839440888171,1
index2322,0.990965090505364,-1.2749797577876878,1
index2323,-1.2761320245625698,-0.6406715305723314,1
index2324,1.1342298336553303,-0.23188867255245288,1
index2325,1.311035709953287,-0.3413458846103935,1
index2326,0.34462528481008115,-0.18121648103793495,1
index2327,-0.9536534792400252,0.7065133962249388,1
index2328,0.7245410430764704,0.9340216760203853,1
index2329,1.1142131430139437,-1.462597821433521,1
index233,0.6845561427905763,0.7244934152981951,1
index2330,1.376761701419864,1.0365436857061068,1
index2331,-0.7645750995226475,1.1379547837916149,1
index2332,1.0159997517857122,0.8478313408894117,1
index2333,-0.9500008227616102,-0.34406986994465333,1
index2334,-0.9829120998580494,0.1649346611412143,1
index2335,1.1039977722540446,-0.8712968236246913,1
index2336,1.2270585800845464,-0.1720146518358102,1
index2337,0.5653820537263091,1.697351334572897,1
index2338,-1.1808831783439582,-0.8092330128614346,1
index2339,-1.2598071126854145,-0.4502256218113901,1
index234,-1.2071398117738783,1.0465162959059642,1
index2340,-1.2210000168709283,-1.0401028894973534,1
index2341,1.056759270178251,-1.0155758294282575,1
index2342,-0.37709859410787766,0.8827337498692311,1
index2343,0.33425811178098636,2.267996345334689,1
index2344,0.5493568602079422,-0.9946693950758133,1
index2345,-1.049771537208378,0.4975212678561654,1
index2346,0.7591489068184056,1.0906809112157467,1
index2347,-1.230378608133756,-0.7173821554304407,1
index2348,1.354488308000066,0.6630281401739452,1
index2349,0.15636704879288066,1.1484335896633766,1
index235,0.485615862929931,-0.1664091562227983,1
index2350,-0.967590419127779,0.36057204883198885,1
index2351,1.3257713231314578,-0.12716517402260474,1
index2352,-0.9011273986033835,2.053045349973088,1
index2353,1.2246665011507483,0.8600974422586619,1
index2354,-0.9433536153146961,0.325039541175317,1
index2355,-1.065996412383807,0.9581001075074477,1
index2356,0.8386498954130656,0.21296094015264025,1
index2357,1.325405559376071,-1.342518608703163,1
index2358,-1.1723883882635207,0.47646775438137945,1
index2359,-1.2237549530730352,-0.40025719507934426,1
index236,0.890380467315026,-0.14896798122889868,1
index2360,1.217105865742709,-0.6876994628847255,1
index2361,1.3663632158278083,-0.8701689955601701,1
index2362,0.32309670731304896,0.3657588867954115,1
index2363,-0.749467288490159,0.9141073597498092,1
index2364,0.978044011858405,-0.8987857554565587,1
index2365,0.39023876317076356,0.6494873371872794,1
index2366,-0.1010268421810584,1.4086129496998772,1
index2367,0.8581324709784646,-1.7477074365606113,1
index2368,-0.9082069914488015,0.5578346351736697,1
index2369,0.5500566769420255,-0.23971255225256963,1
index237,-1.199093961081814,-0.9530710468176189,1
index2370,-0.07875727589432169,3.5289679962064886,1
index2371,-1.0000057157780795,-0.537283466436864,1
index2372,-1.223161379431545,-0.8866906691855093,1
index2373,0.3172290797319608,-0.6308342914681431,1
index2374,-0.9954494592463983,-0.07782358414484011,1
index2375,-1.2222587572398593,-1.0027236000778939,1
index2376,0.7655813543238731,-1.56757096239228,1
index2377,-0.1423760261660168,1.0216738186758794,1
index2378,1.3419914633125414,-0.6503331326919479,1
index238,-1.0416346724265784,-0.6285957281841756,1
index239,-0.3814842305436629,1.2449281890687762,1
index24,1.2460117947879825,0.9188916086813761,1
index240,1.226826770385397,0.6089067921135168,1
index2404,0.7550015589943156,-0.7508674392759002,1
index2405,-0.9778175832771805,-0.344598260896732,1
index2406,-0.8557451898656633,1.8556073398532233,1
index2407,-1.1702775686597546,-0.8345584473658316,1
index2408,0.3712009923036402,-0.9233228019378479,1
index2409,-1.3236055604356782,-1.3179120167356624,1
index241,1.3007788968215162,0.6587171480745925,1
index2410,-1.2434060664007505,0.5152926885231832,1
index2411,-0.6840137834966132,1.1513248321606198,1
index2412,0.8143056040225802,-0.19633150038679326,1
index2413,-1.2318967901776012,-1.69958676250519,1
index2414,-0.30105482773425785,1.4064111498542673,1
index2415,1.1630566878683584,-0.6683746667618689,1
index2416,0.8988774472948642,-0.5816946709369925,1
index2417,-1.2059390878814331,-0.27498279581101803,1
index2418,1.196844865487673,-0.12667192567243576,1
index2419,0.08031519021688549,0.7194654628148004,1
index242,-1.196218784971508,-1.1363261949998518,1
index2420,-1.0306744572578856,-0.2208424184534414,1
index2421,-0.8653275145722917,1.1653106101568445,1
index2422,0.4641365012978128,1.2401405524000886,1
index2423,-1.0564530041357933,0.8800581024447186,1
index2424,1.2110386639785993,-1.8614245617555276,1
index2425,0.7389328780800767,1.2675564355270048,1
index2426,-1.2400952164006895,-0.4182674027741142,1
index2427,0.40704176560161026,0.9364855224793457,1
index2428,0.35410791689560966,-0.7588020854114746,1
index2429,-1.1953683346891637,-0.7899007641447635,1
index243,1.1545163545658261,-0.6926674602896203,1
index2430,-0.9524600592022964,-0.5072694033715744,1
index2431,0.9053692654385607,-0.48061277499746385,1
index2432,-1.0763703944600391,1.0154028046321584,1
index2433,-1.2472130428099821,-0.9660270040579807,1
index2434,-0.8445267766113542,1.33605872263021,1
index2435,1.2893616568588715,0.5457717628525077,1
index2436,0.5773438986694717,0.6273032917899826,1
index2437,1.294047802097456,0.6552672617931075,1
index2438,0.41992654272018126,0.3103740754780813,1
index2439,-1.2325217598577412,-1.4793684355454009,1
index244,-1.1651177506613124,-0.2414109945646873,1
index2440,-0.7617229176167185,1.4595598014289757,1
index2441,0.3616488288610232,0.4079448274299795,1
index2442,-1.2664681650907037,-0.7040733000568411,1
index2443,1.3275768104137986,-0.9914110595682419,1
index2444,0.9155012336218775,-0.5365619366851402,1
index2445,1.0329189533754868,-1.1998351743277047,1
index2446,-1.0666770356216968,0.31407356061723257,1
index2447,-0.054508195647229106,0.5724452562999562,1
index2448,0.5304366320375224,0.7976088600414791,1
index2449,-1.256336573486802,0.12580888191237882,1
index245,0.7143165038485807,1.3694103092162633,1
index2450,-0.0875021781980298,2.3349777187453404,1
index2451,-1.2982168841427064,-1.2533405101916684,1
index2452,-0.2874715665287554,1.6580209149789582,1
index2453,0.957003912765366,-0.7032007741734868,1
index2454,-1.2496736137774587,-0.5963293442284908,1
index2455,-0.012415590508711697,1.7948495540226848,1
index2456,-1.1381985028189718,-0.1530047204717428,1
index2457,0.6826213654926767,1.427086453802971,1
index2458,1.158525408500177,0.03197005374967186,1
index2459,-1.2075400521057817,-0.46273820172399016,1
index246,1.132164997575199,0.8096134913684728,1
index2460,-0.8270305637508071,1.050188374844562,1
index2461,1.1694880874277729,0.3881860811552139,1
