index,potential,temperature,ib0,ib1,label
index100_60,-66089.05097734928,299.0040807839093,1.5446099312071468,-1.2029318882286972,0
index100_61,-65990.98548793793,305.4167065471312,1.4939995580271623,-1.2114977300503074,0
index100_62,-65738.09814882278,300.1977939503744,1.5461761998773345,-1.1940517901747985,0
index100_63,-65963.00248253345,304.3250016625652,1.5384208554159058,-1.2035498376757259,0
index100_64,-65945.07826328278,307.1653778489522,1.5300088031955057,-1.211343796097929,0
index100_65,-65785.8186199665,308.3816484302057,1.4962936955888078,-1.2038583941833019,0
index100_66,-65984.8193949461,299.17931962280454,1.568976988721291,-1.197598532141605,0
index100_67,-65720.44395112991,315.1102176200186,1.587821304847273,-1.1823047273279879,0
index100_68,-65882.03972005844,316.5812705513973,1.5202415294041685,-1.176518523051374,0
index100_69,-65924.5416302681,298.5814069294357,1.5698716441044427,-1.1840512466833086,0
index100_7,-65888.45598864555,294.99508179130396,1.5247563848333514,-1.1728359987964239,0
index100_70,-65911.92358160019,306.1109392969249,1.5497533126683603,-1.19293571360827,0
index100_71,-65848.50264286995,310.9838375067443,1.5090774821277184,-1.2322064201939966,0
index100_72,-66042.73794078827,304.7517809504719,1.571833147193449,-1.1994679654737235,0
index100_73,-65922.68240308762,304.0042940531417,1.4970414636618252,-1.2063225621673812,0
index100_74,-65884.0846811533,316.4253054393314,1.5716291405976803,-1.2252124980118682,0
index100_75,-65892.6279348731,329.5641757283011,1.546358613066625,-1.1945601012116547,0
index100_76,-65915.06957173347,312.8663219499796,1.566442024002193,-1.1999213843673577,0
index100_77,-65857.8088209182,300.71515516865276,1.5747756064589964,-1.1891315157049207,0
index100_78,-65714.4197602272,309.45377474277416,1.502510425832919,-1.1910612125938966,0
index100_79,-66100.55792737007,306.5345688126169,1.5588248139568746,-1.1600375470471942,0
index100_8,-65939.69179308414,300.89140624542824,1.5487406634029945,-1.1915416492789663,0
index100_80,-65950.17224144936,309.7148874562931,1.4918561061465554,-1.1952525142731365,0
index100_81,-65900.87531852722,309.64597435888544,1.5585866474889196,-1.1614438126248243,0
index100_82,-65868.65409004688,308.0832767577162,1.5685569015981544,-1.1775068907294164,0
index100_83,-65887.12019136548,314.046516089848,1.52344266440865,-1.1667789908198771,0
index100_84,-65764.51310789585,311.0605802234642,1.5489534198751762,-1.1818683777741414,0
index100_85,-65952.56626749039,306.2192028683169,1.597130341602146,-1.1761136787032491,0
index100_86,-65902.68748962879,306.85156269200183,1.5114133043441238,-1.1909059391402321,0
index100_87,-65986.98189520836,310.07166510613985,1.4886224261239138,-1.208799997829142,0
index100_88,-66003.99917912483,306.7717831946009,1.5163657164310775,-1.1982375863302512,0
index100_89,-65816.3729686737,311.88214212978806,1.5122687720953776,-1.1724914586545854,0
index100_9,-66006.23012590408,299.474160607462,1.5612889373039416,-1.2128500178620774,0
index100_90,-65810.53683519363,307.5708575397754,1.5300496048769436,-1.1945009869985053,0
index100_91,-65866.86016368866,311.9602858644013,1.5798100981526018,-1.1690100581406457,0
index100_92,-65896.93741619587,306.5658873045174,1.5254388477834677,-1.1892582039656652,0
index100_93,-65839.12143528461,308.4601151553691,1.574878959801175,-1.1849592269488753,0
index100_94,-65771.10057067871,303.169879350265,1.4996344900199143,-1.1805741506113323,0
