index,potential,temperature,ib0,ib1
index171_95,-142347.03677368164,312.3481994915849,-2.522833080891153,-0.8183000915489858
index171_96,-142091.93405151367,304.436851917718,-2.467372544898725,-0.8036595548450629
index171_97,-141979.49264526367,310.5967202574844,-2.501268399408156,-0.7684567981971697
index171_98,-142015.14151000977,298.7405552190354,-2.4843926195847446,-0.7660779720596748
index171_99,-141996.13568115234,305.9007569908512,-2.53344952720616,-0.8037166297562061
index172_0,-141552.55392456055,308.94079734185306,0.30950411471640127,-0.5635407278053939
index172_1,-141502.76272583008,299.88288119253525,0.2816534809451898,-0.5313980334195302
index172_10,-142075.59281158447,310.95360475501025,0.31856583321509424,-0.4931849249994875
index172_11,-142076.01710510254,306.162363765556,0.28468807644777083,-0.48257354918089235
index172_12,-141559.26704406738,308.2257769417101,0.32933131365427704,-0.5065523204197842
index172_13,-141953.63735961914,310.10978089570347,0.29014586360376604,-0.4203722103743892
index172_14,-141957.6665802002,308.47842845095806,0.21444863559041027,-0.42517937819714247
index172_15,-142153.61447143555,316.8710279083782,0.2845025632055206,-0.4739278058256563
index172_16,-141813.5034790039,312.64759277472035,0.32491071384929504,-0.4778630390688569
index172_17,-142091.36228179932,307.625148114378,0.30025842940896896,-0.4833725338389815
index172_18,-141943.31829071045,314.1701750981095,0.35512672097738207,-0.48159413267218304
index172_19,-142038.6191253662,306.46726515108116,0.2950481463518613,-0.48814621236502376
index172_2,-141379.61219787598,310.7487429244779,0.27444015169766833,-0.43357597305615647
index172_20,-141684.86700439453,305.4155169146154,0.296857246825334,-0.4910357506227805
index172_21,-141823.80322265625,307.9550599354912,0.2775464866210893,-0.4841285742005009
index172_22,-141904.1696472168,312.6797661902496,0.3249332550779772,-0.515970285926227
index172_23,-142040.26504516602,307.9636328008671,0.29030224519943226,-0.5493124966111506
index172_24,-141954.9822845459,309.4182720007303,0.31702022302636135,-0.5523389879412264
index172_25,-141743.0298461914,305.3377698276077,0.3219699128213722,-0.4719025416641939
index172_26,-142022.1552658081,308.3160953497632,0.337106165895282,-0.4928975589874831
index172_27,-141569.34671020508,309.76391180843285,0.2908297575171216,-0.4998272548422641
index172_28,-141661.4267578125,310.5300664008097,0.3228762103617593,-0.5082890141513181
index172_29,-141869.12715148926,307.53291942371993,0.3175819052297084,-0.49379421541812446
index172_3,-141665.45343017578,306.2119873792572,0.29112609481764595,-0.5137393159069358
index172_30,-141883.7927093506,309.95422737238835,0.3492156846856429,-0.5301123836438791
index172_31,-142206.232131958,311.26993789907715,0.375155410704079,-0.5415348891600418
index172_32,-141951.53857421875,304.22950402315126,0.3522283657557478,-0.5192949423761944
index172_33,-141926.9359664917,308.38776564262577,0.2688644197294734,-0.5380753706708797
index172_34,-142269.56286621094,311.7867423695305,0.3869350075172131,-0.5091355382148501
index172_35,-141704.41469573975,310.2330602861978,0.3581336437822805,-0.5407062309433079
index172_36,-141745.19883728027,314.1296341420192,0.3439074379345982,-0.49334487518367287
index172_37,-141958.49072265625,315.56225480765323,0.35024133854903716,-0.5389064947151518
index172_38,-141727.43074798584,306.33919422676826,0.30076815168851645,-0.5086792778670127
index172_39,-141945.55911254883,310.5821194702831,0.34171487458714067,-0.48488208054189763
index172_4,-141873.27499389648,314.085615216527,0.2858148977357867,-0.4373491384678819
index172_40,-141939.7654724121,309.0621136062203,0.3569159020455941,-0.5480074240529019
index172_41,-141925.300491333,306.1793483626811,0.38073756635689104,-0.5025406798549095
index172_42,-141834.93356323242,305.3509457020437,0.32641461557581486,-0.5466791684041071
index172_43,-142130.01167297363,309.49498995740055,0.3276678825314282,-0.46644876563189946
index172_44,-141931.422996521,307.83321623001154,0.34426110436977164,-0.5135940729788193
index172_45,-142293.50131225586,301.873371732563,0.3361372209001081,-0.5429926651355957
index172_46,-142431.89573669434,304.1649738977049,0.3121145480401749,-0.5893086952906159
index172_47,-141612.41535186768,312.5878595259933,0.29443609991070874,-0.49764036796140093
index172_48,-141793.66648864746,307.7509891807678,0.32581813638253976,-0.5272535025425552
index172_49,-141873.42428588867,301.9264100896962,0.29171053932130664,-0.49254339140717446
index172_5,-141805.22911071777,308.6131945082962,0.3260006877589916,-0.4888288690748454
index172_50,-141873.57432556152,309.23890353263494,0.34137879973058793,-0.4895937192248567
index172_51,-142053.2554321289,304.23078175894847,0.3488546370773764,-0.5165399745012663
index172_52,-142151.49291992188,308.4453570168935,0.33055320558784984,-0.4935242193820961
index172_53,-141932.8907470703,307.94371904865574,0.3507715960386848,-0.5245672682801598
index172_54,-141983.55436706543,307.6662238603635,0.37180358553286663,-0.5095194707151725
index172_55,-142061.02936553955,303.92349988387934,0.31642283782725256,-0.5222840709166758
index172_56,-142210.10609436035,306.4446213567192,0.3415602652047125,-0.5217239120179884
index172_57,-141839.4035797119,308.30369096631813,0.3869615598167767,-0.5004564033463408
index172_58,-141994.9485168457,305.9754803346541,0.28527686670767494,-0.5170336555205083
index172_59,-141715.81909179688,313.69845199973184,0.2684035446239543,-0.39877083885941844
index172_6,-141910.6731185913,309.5490760868509,0.32428853187582884,-0.498749516374154
index172_60,-141881.14624023438,299.8434137996931,0.3160947469994828,-0.49181599369536133
index172_61,-141780.16455078125,306.65338699774327,0.40593207287867106,-0.47642396462014425
index172_62,-141929.36473083496,311.80295672589267,0.3582987870569293,-0.5364612281784739
index172_63,-141916.2039489746,305.40815401902427,0.3134428564970596,-0.49060755469267986
index172_64,-141710.05284118652,306.5759186385062,0.29464516635595295,-0.5069021741786529
index172_65,-141899.43228149414,310.777310737517,0.31932916037714953,-0.5283669218055552
index172_66,-141972.13774108887,306.7987366157647,0.3492807231304733,-0.43429583408316674
index172_67,-141873.18908691406,315.84740822095915,0.3334118595485347,-0.5005037474141225
index172_68,-141729.2705078125,302.3313559922181,0.3995788996866828,-0.5257333566147879
index172_69,-141740.95971679688,311.64291339290895,0.40430658554348364,-0.5207634464166062
index172_7,-141809.3359375,309.02619260130353,0.30486304087278393,-0.4330967616830773
index172_70,-141728.75637817383,304.23169869508746,0.3620294412502818,-0.49823177487767645
index172_71,-142238.16598510742,303.07626453430584,0.3234967354074727,-0.4819244227745246
index172_72,-142037.9629058838,306.4426350262887,0.31817179598577927,-0.549332598453555
index172_73,-141889.476272583,304.4472700218259,0.37268950845415894,-0.4533127155370156
index172_74,-142141.9288635254,314.96756986283515,0.3886801425108122,-0.4567960935473034
index172_75,-141994.94215393066,307.5690324012053,0.25535625775345605,-0.5661008557948273
index172_76,-141993.42364501953,307.9000205040933,0.32320819367572784,-0.6344772747524108
index172_77,-142040.34539794922,316.72768640883265,0.37124466765655983,-0.4901300703466069
index172_78,-141974.64528656006,305.06394016073386,0.3465688723301047,-0.518491946744884
index172_79,-142151.17769622803,306.45816044057955,0.36992284111613394,-0.5013300043775819
index172_8,-141527.28159332275,309.3030129772382,0.31119239005495025,-0.5116383368874755
index172_80,-142124.84382629395,305.78046167985457,0.35007187702132914,-0.5008451916241579
index172_81,-142025.53132629395,312.83032426492036,0.3982973379122908,-0.5296307066442878
index172_82,-141847.17547607422,307.13625914945305,0.32938216423362887,-0.5497877803477442
index172_83,-141859.85675048828,310.7805040906094,0.3972812968659444,-0.522269939262368
index172_84,-142059.0025177002,306.7395584573695,0.3285514595317053,-0.5186006350943227
index172_85,-142064.37440872192,306.3390340403131,0.2932923508470465,-0.5273980169629214
index172_86,-142127.39120483398,310.67580320140684,0.3662355040506683,-0.5494982666562501
index172_87,-141919.922706604,313.4819363419191,0.391419787580782,-0.571780021117924
index172_88,-142015.35165405273,301.11099533838944,0.3323834613048078,-0.5797728065069768
index172_89,-141918.20315551758,304.0713409179174,0.37118127127651135,-0.4653728503617958
index172_9,-141918.8005065918,311.64777347910035,0.3623514911560879,-0.46791298060151937
index172_90,-141790.50819396973,316.3209184046678,0.3269259426810578,-0.5419030977005033
index172_91,-142025.08448791504,309.9251059499893,0.3576450269954856,-0.5230143498716866
index172_92,-141837.69732666016,309.67022755471424,0.3090236946033298,-0.5357100147468832
index172_93,-141970.05473327637,321.26464296886934,0.3380151330411112,-0.5157780758895122
index172_94,-142156.2364501953,297.6752813844491,0.33852988444596277,-0.5327808375548524
index172_95,-142002.62944030762,303.96128895671524,0.3688237293917406,-0.5024999081239907
index172_96,-141837.60794067383,311.4580854043575,0.4380034939271692,-0.5206517784982994
index172_97,-141876.53647613525,304.9572725034198,0.3608362539811696,-0.5112627458143983
index172_98,-141806.20978546143,308.91775213239146,0.3500358215237046,-0.5081123039108333
index172_99,-142044.6701812744,299.20652936500466,0.39056156194097313,-0.5339768667946603
index173_0,-141742.28440856934,311.6569007641667,-0.07487274375349245,0.05670645548571018
index173_1,-141839.26822662354,309.33548749692204,-0.07187059578295582,-0.03942377421450971
index173_10,-141925.4122619629,309.1616212713719,-0.08466295772680948,0.06395191924754762
index173_11,-142267.69610595703,313.2088215433945,-0.1581945388533914,-0.023112570975012736
index173_12,-141759.42245483398,307.2866588189492,-0.10702778052556935,0.12061073194234473
index173_13,-141939.72023010254,300.2403552116144,-0.20398606788932305,0.023766502157005265
index173_14,-141963.29690551758,306.76316828067297,-0.12919484860860467,0.017433832453596976
index173_15,-141886.9395751953,305.11060384535625,-0.1219996621661382,0.05577610467199923
index173_16,-141812.52104187012,310.19578431846327,-0.16764899919030515,-0.09710397600734916
index173_17,-142080.90182495117,301.47626492575006,-0.050423626538760424,0.06784006373497398
index173_18,-142015.48104858398,299.3898641220475,-0.033707247017487674,0.09057115335136479
index173_19,-141612.88107299805,305.30141721252346,-0.0808888672439737,0.09516717302844724
index173_2,-141670.66761779785,306.2549561057626,-0.09969987738506125,0.04456150137246473
index173_20,-142152.05265808105,303.57213450306824,-0.10545434095036976,0.09602362697577504
index173_21,-141936.29135894775,302.41764735812745,-0.04999701214427421,0.12729516352103076
index173_22,-142047.10649108887,300.7453298972062,-0.05269492845116641,0.03487560956248581
index173_23,-142074.3455810547,310.11768178555036,-0.08249641054423446,0.016108747890233532
index173_24,-142139.01844787598,304.9725863798341,-0.08387480834751398,0.025865863695975544
index173_25,-141973.37028503418,306.14954497373645,-0.005126999337125848,0.1294469815764231
index173_26,-142049.35858154297,306.3220109250042,-0.11376471695488222,0.07090700253406279
index173_27,-141888.9443511963,310.14358653092796,-0.0026270728158807044,0.044167778959736004
index173_28,-142040.71438598633,298.31855153172023,-0.05912449901610528,0.039134579390993185
index173_29,-141886.1803894043,309.20332032184535,-0.10666083808314766,0.03967576913907023
index173_3,-141731.17059326172,309.27106046652045,-0.11530413431590478,0.058739196518111325
index173_30,-141961.37475585938,300.61988128494204,-0.1430791369800264,0.09719305331197303
index173_31,-142026.52322387695,312.72962615049977,-0.20211851058595576,-0.11326111990715171
index173_32,-141825.96440124512,307.25346412997465,-0.20326401934270205,-0.12519769902934041
index173_33,-141884.5496520996,306.6019468630774,-0.07794214095553492,0.02422325561453398
index173_34,-141781.92851257324,305.62758459690457,-0.15076725044760028,0.028778945072759132
index173_35,-142019.57481384277,315.3894379644199,-0.14744229167064193,0.10367237105341465
index173_36,-142352.68948364258,308.2693777682624,-0.06668412755576741,0.07321034454330844
index173_37,-141955.26609802246,306.6930737551828,-0.12813474947656872,0.02480213894472416
index173_38,-141844.35138702393,309.5924245214692,-0.06703249945860507,0.034656997524022404
index173_39,-141980.80755615234,305.2104210278391,-0.13508848608497176,0.011468597779692113
index173_4,-141550.58213043213,310.87375369216426,-0.03452062430644687,0.10283659551811464
index173_40,-141989.2583618164,306.1352272401081,-0.0635843005587503,0.12518147760056086
index173_41,-141897.4846496582,311.1377840566484,-0.12900393480006167,-0.002143984028623369
index173_42,-141794.32284545898,303.24921472078074,-0.10918430305120524,0.04362967411979257
index173_43,-141697.9158935547,307.0540216332139,-0.09599840912668117,-0.017915346124005582
index173_44,-141973.70635986328,308.18822646885553,-0.0712731613235209,0.024861517099059927
index173_45,-142144.6106262207,301.1865376476373,-0.09310411971765714,0.07279968132237691
index173_46,-141977.89544677734,306.6792951037269,-0.11593923783053589,-0.005069992671847712
index173_47,-141965.73013305664,313.98346073178965,-0.09972575456862048,0.08961622089247412
index173_48,-141675.01287078857,310.6969966403356,-0.1305497035824459,0.029327792672759867
index173_49,-142206.74369812012,309.3310039854981,-0.03406935700685115,0.06741814829531767
index173_5,-141942.49165344238,302.5281235263026,-0.08139588256432359,0.12254980907275947
index173_50,-141945.47952270508,300.687600018347,-0.1334336617164641,-0.031675041049131325
index173_51,-141801.22184753418,309.84877983981687,-0.0836356017303505,0.06581886846113938
index173_52,-142141.21995544434,304.4108912351521,-0.10870436727600175,0.01461326630017179
index173_53,-142036.72144317627,302.40947215751993,-0.09408998477951755,0.08336463327974153
index173_54,-142243.7064666748,299.9758922302518,-0.06019482583153213,0.008518283637610424
index173_55,-141992.79906463623,312.27080729066773,-0.059452214342681164,0.02798159752640883
index173_56,-142011.83850097656,312.7628312535408,-0.0949807621127019,0.0051975288515776485
index173_57,-141920.09689331055,309.25513590986645,-0.06915619205153939,0.04957727879086471
index173_58,-142272.86100769043,301.0946951141045,-0.07989646208980461,0.018229685916253624
index173_59,-142125.79570007324,302.3464767431038,-0.06674101946442212,0.02622733365932517
index173_6,-141836.75234985352,307.707713754291,-0.12972005517841462,0.03365979376130168
index173_60,-142091.50053405762,304.13557409836955,-0.10146631539153572,-0.0029092074570712945
index173_61,-142233.14697265625,300.14967103694954,-0.11231330949366486,-0.06452998636638624
index173_62,-141810.99740600586,310.0222437066993,-0.09842767231760124,0.06025333442757519
index173_63,-142209.0463180542,308.7942782076239,-0.09644634427174142,0.033779497604986886
index173_64,-141926.5271911621,306.0588046160215,-0.09045637608090273,-0.015531074729708327
index173_65,-141939.05419921875,304.9732332133424,-0.0642865951862705,0.09098866159145824
index173_66,-141758.34491729736,310.21305871119563,-0.10308380099759284,0.02311047300994784
index173_67,-141987.04293823242,307.86327528474817,-0.08809016303123168,0.05468539193592248
index173_68,-142089.54216003418,300.95164299575055,-0.12335744300964407,0.01781414994712316
index173_69,-142208.86462402344,311.8213258369117,-0.08687493115619799,0.06932419973009829
index173_7,-141974.22665405273,306.8348059861643,-0.04318657426239303,0.09197375591847179
index173_70,-142196.3530883789,299.9348770359309,-0.042033743013198066,0.05328925190242362
index173_71,-141909.7140197754,316.4277011672779,-0.04733078105691091,0.007154911338585257
index173_72,-142249.0433807373,305.9316026498632,-0.10287822955700998,-0.01439021482131353
index173_73,-142251.07723999023,306.0607184284442,-0.10773969562963745,-0.017579750727340582
index173_74,-142435.55367279053,302.1682255212764,-0.04381383478755074,0.07779441772581874
index173_75,-141941.53677368164,314.5067069022954,-0.04407649080284759,0.07062242772724603
index173_76,-141989.59765625,310.36807976566837,-0.015430034094305878,0.12841327609824482
index173_77,-142287.83654785156,308.32337181501043,0.005683806048619289,-0.004701273022934993
index173_78,-142006.7912902832,304.18401969566764,-0.04822261265815231,0.07670650612582419
index173_79,-142009.1925048828,308.2080001120034,-0.035243493089468725,0.10909187685225996
index173_8,-141901.6848297119,308.032158445368,-0.04541157994949374,0.14684903634610325
index173_80,-141969.3698577881,310.9087486520037,-0.16045065034601858,0.08276700624362288
index173_81,-142318.0472869873,303.5570044158012,-0.04665647077512608,0.06174504011662585
index173_82,-142161.59300231934,313.90442740827154,0.006359093953440809,0.07103773228044252
index173_83,-141822.83549499512,301.1337412341055,-0.08216180085138508,0.048305463722295716
index173_84,-141996.5361328125,315.74683036608593,-0.07634137026693488,0.0033274792405727505
index173_85,-141884.9831085205,313.1712268095485,-0.04403477587424037,0.11041402980008375
index173_86,-141961.5353488922,305.8976323577414,-0.028324946042516563,0.024328597355241288
index173_87,-142001.41191101074,312.19516562547454,-0.03537034390215116,0.08646504972568281
index173_88,-141846.33227539062,308.35367661760307,-0.11705755735915147,-0.12124500971700508
index173_89,-142095.1370162964,306.7686066120361,-0.07071723179409786,0.013905509483106315
index173_9,-142122.1120452881,303.7978313456175,-0.03135572634121342,0.13118191747951047
index173_90,-142164.75030517578,304.3593134726337,-0.06878248836056361,0.09706789350767897
index173_91,-141837.91581726074,303.6110246883856,-0.05983157105082293,0.09682765091191292
index173_92,-141990.59210205078,308.17593916649685,-0.03385050517383614,0.08135597224967572
index173_93,-141838.92260742188,314.31185485790803,-0.009390368422579232,0.058950929069203184
index173_94,-142129.6039276123,307.24084223036556,-0.08592063173355943,-0.06684566140910986
index173_95,-142067.2717819214,305.7610691340305,-0.012433295925100729,0.04292643784077832
index173_96,-141864.84358215332,310.07828830483845,0.02166244811440121,0.041585169084389584
index173_97,-141846.3581237793,313.21097862479957,-0.019768242611321485,0.0071291194684945935
index173_98,-142206.16680908203,297.26409332420906,-0.029262886731421967,0.037696724100704904
index173_99,-142122.685546875,306.13935209725344,-0.10583211980305521,0.005064748510183237
index174_0,-141665.67817687988,306.919179614257,-1.9954483131678098,1.2751100917065739
index174_1,-141729.8072052002,302.9749374919863,-1.9080464680365727,1.2328524697075713
index174_10,-141776.26007843018,308.80217233696777,-1.9480041431556008,1.2681149381771748
index174_11,-141796.02318572998,307.6753073626975,-1.8584494928984006,1.2866771263647476
index174_12,-141815.2738647461,306.8009902365026,-1.9594511638916952,1.1802186695036532
index174_13,-141577.32177734375,307.3233661943557,-1.9981333549902836,1.1250665937285957
index174_14,-141977.87706756592,300.0617718774601,-1.9449612037695583,1.2648465468179597
index174_15,-142021.1856994629,307.5495768798888,-1.9577602732375219,1.2679553166818007
index174_16,-142218.6729736328,309.74145599902783,-1.9886368039690738,1.2443792048211515
index174_17,-141988.3411102295,308.83740705556164,-2.012574740289943,1.1255433737100178
index174_18,-141993.02423095703,303.93780528265705,-2.0576170076456255,1.1431774596845368
index174_19,-141592.21337890625,303.0355310813929,-2.0563931588070297,1.1502320334146814
index174_2,-141748.8187866211,304.1667367031185,-2.0083008997277787,1.1416211592140824
index174_20,-141913.9496383667,301.49149560719974,-2.0044986971353183,1.192670840962636
index174_21,-141696.39418029785,312.7987823355999,-2.007584835224388,1.2192972719418091
index174_22,-141897.04866027832,307.00399108144705,-2.0074777484722004,1.2238382668390695
index174_23,-141894.22788238525,316.6669118287756,-1.9980626550631548,1.2239872952803037
index174_24,-142063.99003601074,303.1638847022753,-2.040689855931368,1.162019214226174
index174_25,-142033.87561035156,304.64035731889317,-1.9987122768771077,1.2343113240340562
index174_26,-141545.45776367188,308.3412370441086,-1.9987496606569626,1.205657859694333
index174_27,-141984.0572052002,308.0106227658722,-2.0208941525432724,1.1985136441938316
index174_28,-141493.7730331421,304.3656527279285,-2.057409971845198,1.1689897750278764
index174_29,-142120.25480651855,303.67667880525255,-1.98896810214842,1.2355036840881106
index174_3,-142078.9674987793,306.0698852167095,-1.97897467837424,1.1635406220398565
index174_30,-141859.9718322754,304.0360422547989,-2.0559265975712027,1.1450661269832947
index174_31,-141868.7975769043,306.9973695161042,-2.051430128042167,1.136233204797315
index174_32,-141796.5451965332,317.72193019677536,-2.09398744986362,1.0611931074606444
index174_33,-141825.0447692871,312.912724323272,-2.11979989547341,1.0587318836252924
index174_34,-142241.55630493164,304.04645713512707,-2.0528137559848365,1.182971085866981
index174_35,-142076.3657989502,302.67824138694107,-2.1158952406500036,1.112376426478082
index174_36,-141985.87199401855,310.29574589980996,-2.153289825567758,1.0097821786126568
index174_37,-141761.8491821289,304.57392567539415,-2.079396446920765,1.152815343293308
index174_38,-141793.33546447754,309.34734685144315,-2.11871511815216,1.0964972328637106
index174_39,-141699.90951538086,311.7189312858949,-2.178035300825416,0.9920534305165911
index174_4,-141715.4752960205,307.0035407951867,-1.9649814553817437,1.2208063300367706
index174_40,-141959.83154296875,309.0659220523851,-2.089377161786894,1.096554173065795
index174_41,-141994.56799316406,308.11414275855725,-2.1182616064600386,1.038111625914149
index174_42,-142029.66416931152,312.47817513263647,-2.224300621240743,0.9847201443223894
index174_43,-141986.1481628418,311.0785833049226,-2.126388663208071,1.1217815462450704
index174_44,-141710.12773132324,307.98059356134087,-2.1368078407564735,1.138970382508047
index174_45,-141568.9864501953,307.1133795324668,-2.1173945237348057,1.1473086945310498
index174_46,-141569.23684692383,304.35202873028624,-2.128241003060679,1.121290800897632
index174_47,-141837.11708068848,305.15313910528846,-2.099116580394841,1.1585835824222634
index174_48,-141751.13903808594,308.4201142497566,-2.0698602120320744,1.175104390659941
index174_49,-142247.93711853027,306.00331542532234,-2.1514355272118264,1.070445488463003
index174_5,-141976.23264312744,302.33192785383267,-1.967730197764121,1.2091706939112967
index174_50,-141968.83828735352,306.1418168386663,-2.1136568631697505,1.1224650607564854
index174_51,-141974.56791687012,301.27666217959415,-2.0973743233001323,1.1741194268276378
index174_52,-141845.26376342773,308.6006985851834,-2.132821581483431,1.1379254689740133
index174_53,-141816.6092529297,309.58158953888426,-2.114946119682721,1.1166819079891461
index174_54,-141818.29151916504,305.0711522099843,-2.078388952997223,1.1737497148854312
index174_55,-141764.6022644043,309.2147731779132,-2.1283686392054477,1.1185554179400679
index174_56,-141621.83351135254,312.87857330729827,-2.065990730320271,1.1635213098690254
index174_57,-141770.49659729004,310.8332564815659,-2.045444467294865,1.1692593564075178
index174_58,-142110.30254364014,302.9938877810205,-2.121508338368863,1.1176726433911701
index174_59,-141997.79536437988,306.20086661439996,-2.0554797443953587,1.245275041441097
index174_6,-141581.04833984375,310.3153888179919,-2.007931315694263,1.1777815353113281
index174_60,-142021.45122528076,306.26280370310843,-2.0703675019260457,1.1484451771240334
index174_61,-141832.9383544922,304.28209219813476,-2.0531251382268287,1.2144171727186217
index174_62,-141455.4011077881,306.7013034944171,-2.0902438485618378,1.1529068391893083
index174_63,-141814.41285705566,310.73550281230115,-2.0482945727814164,1.1878613389232902
index174_64,-141968.25727844238,313.38371067716554,-2.027511863000917,1.2067444190151133
index174_65,-141824.90957641602,303.6368041778692,-2.0112710527053235,1.224844467804716
index174_66,-142059.78384399414,295.4627159655448,-2.0517838865623608,1.171694159383437
index174_67,-141781.14361572266,305.2247250658355,-2.1351096090136226,1.0930001363959174
index174_68,-141773.7166595459,305.3646438770939,-2.131349732333108,1.0386721678435225
index174_69,-142173.4122314453,308.64012156391897,-2.290891684818107,0.8372883161935187
index174_7,-141816.33276367188,309.80957612424515,-1.9278222980563218,1.3178746431076325
index174_70,-142067.1374053955,312.5290518830135,-2.13169718148188,1.0323661530491672
index174_71,-141867.41186523438,312.4387076786841,-2.161016710140915,1.0013733668594171
index174_72,-141873.84216308594,311.98032900529313,-2.1604466082328786,1.0063219308003928
index174_73,-142140.8605041504,302.87476603270886,-2.124209571254279,1.0606463936170858
index174_74,-141876.80703735352,315.735053604035,-2.1514764821569843,1.0340208221555331
index174_75,-141619.59296417236,305.6964202048504,-2.1513884049009,1.016018456602264
index174_76,-141961.7873840332,309.4458213119739,-2.169187721612848,1.0102661114496219
index174_77,-142134.8430633545,305.67180810439874,-2.0773395973922577,1.1223308712275901
index174_78,-141803.93719482422,308.2258566476999,-2.1443959381384614,1.0855761296410944
index174_79,-141976.1937713623,313.89888521613415,-2.107773301924364,1.0988055492255844
index174_8,-142112.12982177734,313.3877984024786,-1.9986284035492556,1.2423621982819606
index174_80,-141909.46826171875,305.4469832063693,-2.148748984635708,1.0267852539544085
index174_81,-142097.65340423584,305.342801174101,-2.163302709901791,1.0232104759944367
index174_82,-141858.16357421875,301.1157840495382,-2.127666486468823,1.0708190636305637
index174_83,-141785.51307678223,304.3946887462753,-2.148207465652849,1.060237631297551
index174_84,-142104.85528564453,302.27726349161327,-2.148468785956209,1.0764138224492619
index174_85,-141866.908493042,312.81755792784213,-2.0956877310070956,1.1267832030768654
index174_86,-142069.80044555664,310.06457782730047,-2.1664985539256163,1.0635740810242322
index174_87,-141957.1937866211,306.0700418704657,-2.1007808607570473,1.0857230521379955
index174_88,-142062.2772064209,308.3882275546135,-2.160723832769856,0.9868476537511683
index174_89,-141863.1941986084,309.46029812945824,-2.1599269877369687,1.0422867939235176
index174_9,-141883.71156311035,305.84637817886596,-1.9201915246227603,1.2607024222446626
index174_90,-142204.05572509766,308.3860222816647,-2.1422947260241108,1.0865334779235503
index174_91,-142244.9569091797,302.64344721253286,-2.1496021049529306,1.0490038327522013
index174_92,-142198.2317047119,306.42606736503546,-2.149548225111213,1.0630871934100243
index174_93,-142015.1875,303.2990320283389,-2.1319542586554503,1.0480003511994207
index174_94,-141971.3240966797,309.5463231941261,-2.145699127325461,1.0664919617230022
index174_95,-141757.4288330078,305.02582595559784,-2.1394316642480344,1.0774936910309338
index174_96,-142307.129196167,298.56925091583383,-2.1301883205168393,1.0951461330566217
index174_97,-141886.25332641602,313.2044092630174,-2.1339975194376333,1.0841075375446618
index174_98,-141983.59629821777,304.26762600407955,-2.164493672485855,1.0280861050873005
index174_99,-141899.2333831787,307.77649392254966,-2.14528683569299,1.1014973422497696
index175_0,-141398.93785858154,301.50422996208704,-1.0329239911823416,0.37277784246585544
index175_1,-141483.80084991455,300.9945239208079,-1.0431584798656564,0.3348987591271372
index175_10,-141826.9506225586,311.36418489136906,-1.0204686519140092,0.2871936187876133
index175_11,-141655.81105041504,305.33182957557545,-1.0313885478055485,0.33168597722188686
index175_12,-141304.1540374756,310.7412733451692,-1.0492321173723202,0.34672507237751193
index175_13,-141371.00143432617,306.6640646579751,-1.060656745509425,0.2553568858522468
index175_14,-141481.08084869385,307.76537894673334,-1.087819974062218,0.29445588435806624
index175_15,-141866.72177124023,306.50948833161266,-1.057276767482385,0.3300409339164164
index175_16,-141725.37056732178,305.7965518543952,-1.0485294963475307,0.35021160497090065
index175_17,-142075.2667388916,299.3428090997547,-1.0091832689382527,0.3811109764680265
index175_18,-141780.03479003906,303.1927567859626,-1.0531327678043791,0.36078318756088923
index175_19,-141891.77320861816,305.3344368893705,-1.0549169322370076,0.3943444478092406
index175_2,-141487.90824890137,304.517398576845,-1.0647791410014755,0.3446793263601938
index175_20,-142157.0803375244,301.57203016002813,-1.0404851214974569,0.439942291299637
index175_21,-141748.29516601562,303.1487782388726,-1.0397281977943251,0.38602979559298756
index175_22,-141700.63647460938,309.83750588311375,-1.0089818007844693,0.4305312350749616
index175_23,-141818.11490631104,306.4082745125485,-1.0106176034939969,0.4126184930063088
index175_24,-141848.16361999512,303.9883772962972,-1.0514657276548096,0.326554244765496
index175_25,-141847.44724273682,309.7882756948974,-1.0418831992830164,0.39047533225018416
index175_26,-142128.9666671753,302.10544443153685,-1.024310581377355,0.3448367397739054
index175_27,-141949.2332763672,305.6699385615325,-1.0040066634520417,0.3690274418287106
index175_28,-141639.41593933105,304.40221128161267,-1.0554948926493357,0.35313717601341
index175_29,-141874.310256958,299.5543905005725,-1.0257126814600883,0.3964796921211924
index175_3,-141762.5518798828,321.26955554107644,-1.0734968383219394,0.386049198416063
index175_30,-141575.33737182617,312.31262280034053,-1.0022595649813395,0.4230073836133518
index175_31,-141709.7512435913,305.6986107315881,-1.004233246483822,0.3768784060260323
index175_32,-141980.61791992188,311.7047441612663,-1.0771478654031734,0.32948146223790864
index175_33,-141941.12687683105,301.70797368729586,-0.9751929126568624,0.3939516130682891
index175_34,-141818.24360656738,306.7596299483178,-0.9940841495992152,0.42689130007297194
index175_35,-141692.05242919922,309.44492167440166,-1.0366447044688885,0.3461796157832011
index175_36,-141680.13223266602,307.82735224026277,-0.9941406090112388,0.3992674271331961
index175_37,-141963.79154968262,300.4458383880717,-0.9910722264425555,0.3936282150318301
index175_38,-141834.02577209473,311.3237003101496,-1.026199845037917,0.38963051754023426
index175_39,-141995.75146484375,307.3817294078306,-1.0339515252637117,0.38331657112195194
index175_4,-141525.40077209473,301.3136160091028,-1.0956398689126612,0.25450521397933556
index175_40,-142173.2732849121,300.55235162075684,-1.0126250345832406,0.40786247141095866
index175_41,-141795.66485595703,318.53306727153006,-1.0482299094596685,0.3428184376954896
index175_42,-141810.251663208,306.27646183367835,-1.0078875254049668,0.3881962287277977
